,AD_kcal,affinity_moles,affinity_type,affinity_value,data_type,gauss1,gauss2,hydrogen,hydrophobic,kcal,name,repulsion,series
0,-6.10044,7.099999999999999e-05,uM,71.0,Kd,37.94925,962.75974,0.0,48.20323,-5.694442368898176,5aan,0.98969,refined-2018
0,-8.11872,6.929999999999999e-05,uM,69.3,Ki,87.38307,1354.80038,2.48557,52.37906,-5.7088888350191525,3si3,2.59626,refined-2018
0,-3.48768,6.99e-05,uM,69.9,Kd,49.27028,592.59927,1.843,24.28796,-5.703750010090681,4jkw,2.41379,refined-2018
0,-5.79406,6.96e-05,uM,69.6,Kd,42.93072,1106.83499,0.0,34.89743,-5.706313885010907,5fyx,1.56674,refined-2018
0,-6.75036,6.890000000000001e-05,uM,68.9,Kd,108.53535,1202.4258,11.2158,16.10352,-5.712339495885012,5ito,8.70962,refined-2018
0,-5.52736,6.8e-05,uM,68.0,Ki,59.5723,588.94727,4.06252,4.90508,-5.720177300547026,1v2s,2.02985,refined-2018
0,-7.88563,6.8e-05,uM,68.0,Kd,157.46811,2349.02711,9.14615,51.02959,-5.720177300547026,3qfd,5.95382,refined-2018
0,-7.90272,6.8e-05,uM,68.0,Ki,132.58548,1452.19543,9.01902,17.56011,-5.720177300547026,4oma,8.58017,refined-2018
0,-7.62423,6.8e-05,uM,68.0,Kd,108.23038,1519.63586,7.38684,0.0,-5.720177300547026,5bw4,5.23424,refined-2018
0,-4.93603,6.7e-05,uM,67.0,Kd,78.7506,1171.26894,8.0761,0.0,-5.729008573183549,5ldp,7.20351,refined-2018
0,-7.05545,6.61e-05,uM,66.1,Ki,83.32303,937.16951,3.0,43.04579,-5.737070153600664,3q2j,2.57225,refined-2018
0,-5.48398,6.549999999999999e-05,uM,65.5,Kd,74.2546,1019.28266,2.70435,13.07544,-5.74250575357408,5vgy,3.58841,refined-2018
0,-3.61766,6.4e-05,uM,64.0,Ki,61.14782,887.84511,2.27429,0.0,-5.756315637611803,1hi3,3.55737,refined-2018
0,-2.96811,6.5e-05,uM,65.0,Ki,47.85119,609.9268,4.99121,12.49608,-5.747073592017714,3b3w,5.50612,refined-2018
0,-6.60673,6.4e-05,uM,64.0,Kd,43.21747,862.72599,1.74134,35.33112,-5.756315637611803,3cft,1.26135,refined-2018
0,-8.62522,6.4e-05,uM,64.0,Ki,96.05453,1369.88916,2.51717,48.91198,-5.756315637611803,3sv2,2.10846,refined-2018
0,-5.07079,6.4e-05,uM,64.0,Ki,38.88941,655.21094,0.0,27.45102,-5.756315637611803,4n9a,0.42494,refined-2018
0,-5.27209,6.5e-05,uM,65.0,Kd,27.9479,687.29444,0.99661,21.08012,-5.747073592017714,4nra,0.70209,refined-2018
0,-4.32274,6.4e-05,uM,64.0,Ki,42.74124,790.66826,0.98622,25.65483,-5.756315637611803,4q83,2.82138,refined-2018
0,-6.18623,6.3e-05,uM,63.0,Ki,71.39651,776.23104,4.47392,4.86158,-5.765703233200511,1c5y,3.1125,refined-2018
0,-5.85105,6.3e-05,uM,63.0,Ki,88.45741,1001.5487,7.65129,21.69491,-5.765703233200511,1c87,7.95993,refined-2018
0,-6.03033,6.3e-05,uM,63.0,Ki,78.51656,1048.32151,5.7855,20.494,-5.765703233200511,1ghw,6.23298,refined-2018
0,-4.51682,6.32e-05,uM,63.2,Ki,58.03855,949.0709,3.44465,2.54501,-5.763813849685312,3djp,3.85282,refined-2018
0,-9.29758,6.35e-05,uM,63.5,Ki,114.33646,1495.80826,2.58869,54.08927,-5.760990955696321,3qx5,2.82084,refined-2018
0,-6.06292,6.3e-05,uM,63.0,Ki,93.34076,933.64377,6.21167,15.64134,-5.765703233200511,5fcz,5.56976,refined-2018
0,-8.00858,6.379999999999999e-05,uM,63.8,Kd,115.16052,1200.75987,10.74537,15.83461,-5.758181366834425,5ot8,6.43327,refined-2018
0,-8.59884,6.2e-05,uM,62.0,Kd,103.36451,1254.04104,6.3977,0.0,-5.775241036677125,1odi,4.21929,refined-2018
0,-8.63695,6.1e-05,uM,61.0,Kd,119.95785,1251.71392,11.3536,0.0,-5.784933933168793,1qk4,7.41472,refined-2018
0,-6.2736,6.2e-05,uM,62.0,Ki,43.56943,944.48763,5.46175,8.47008,-5.775241036677125,4bqs,3.47298,refined-2018
0,-4.10778,6.13e-05,uM,61.3,Ki,72.01368,945.95673,5.64212,32.44048,-5.782009479224678,4u6w,7.40085,refined-2018
0,-9.85266,6.13e-05,uM,61.3,Kd,129.84,1914.7337,3.20574,36.99028,-5.782009479224678,5n99,2.45191,refined-2018
0,-3.15838,6.1e-05,uM,61.0,Ki,34.72851,565.5689,0.61425,12.14934,-5.784933933168793,5ti0,1.89837,refined-2018
0,-5.90691,6.2e-05,uM,62.0,Kd,41.91713,953.88021,0.0,9.47514,-5.775241036677125,5wbo,0.58632,refined-2018
0,-3.07442,5.9999999999999995e-05,uM,60.0,Ki,55.98289,591.18446,5.28292,0.0,-5.79478705006191,1kv5,5.39427,refined-2018
0,-4.73726,5.9999999999999995e-05,uM,60.0,Kd,71.84897,993.43647,6.77939,3.40327,-5.79478705006191,1pzi,5.90489,refined-2018
0,-4.30437,5.9999999999999995e-05,uM,60.0,Ki,53.07519,847.83679,8.55558,4.96548,-5.79478705006191,1t5f,6.26699,refined-2018
0,-7.46461,6e-06,mM,0.06,Ki,82.50952,1598.17979,5.08156,0.0,-7.16735802399566,1ua4,5.10854,refined-2018
0,-4.08895,5.9999999999999995e-05,uM,60.0,Kd,65.2159,894.43668,5.02068,4.24426,-5.79478705006191,3f80,5.24083,refined-2018
0,-3.43744,5.9999999999999995e-05,uM,60.0,Kd,42.39151,871.58452,0.0,34.69182,-5.79478705006191,3kyq,0.67221,refined-2018
0,-5.2217,5.9999999999999995e-05,uM,60.0,Kd,53.42355,892.75424,0.0,88.09216,-5.79478705006191,4gny,0.84611,refined-2018
0,-5.44579,6e-06,mM,0.06,Kd,96.70561,1173.19861,4.77975,0.0,-7.16735802399566,4mo4,5.31319,refined-2018
0,-3.85172,5.97e-05,uM,59.7,Ki,59.54127,783.27209,6.23014,10.57805,-5.797775026242924,4oak,6.60454,refined-2018
0,-5.60461,5.9e-05,uM,59.0,Ki,59.63662,776.6594,6.79094,0.0,-5.804805773290304,2jke,4.19325,refined-2018
0,-6.05482,5.9e-05,uM,59.0,Ki,67.82238,902.37504,6.89508,10.88704,-5.804805773290304,2jkp,5.62545,refined-2018
0,-5.06226,5.9e-05,uM,59.0,Kd,24.43918,957.80435,0.0,23.82876,-5.804805773290304,3zqe,0.12146,refined-2018
0,-5.40332,5.86e-05,uM,58.6,Kd,71.54521,973.08511,8.08949,10.99965,-5.808860890969396,4qfp,6.43024,refined-2018
0,-7.83434,5.9e-05,uM,59.0,Kd,90.81093,1170.69434,4.48957,31.36369,-5.804805773290304,5fnr,3.98157,refined-2018
0,-6.1953,5.6999999999999996e-05,uM,57.0,Ki,66.12575,880.52266,9.15754,0.0,-5.825362982846328,2bes,4.43378,refined-2018
0,-6.67315,5.6999999999999996e-05,uM,57.0,Kd,51.56613,718.97338,1.7803,34.73986,-5.825362982846328,3h78,0.65365,refined-2018
0,-6.1513,5.8e-05,uM,58.0,Kd,45.55879,687.31851,1.71874,50.01663,-5.814995765015783,5csp,1.47344,refined-2018
0,-5.77061,5.7799999999999995e-05,uM,57.8,Ki,90.24832,1058.67507,4.55468,2.09062,-5.8170548344206505,5e13,3.91986,refined-2018
0,-4.64081,5.6999999999999996e-05,uM,57.0,Kd,52.59322,612.40656,5.89815,0.0,-5.825362982846328,5f8y,3.45344,refined-2018
0,-5.33002,5.8e-05,uM,58.0,Kd,65.37299,789.41098,4.73738,0.0,-5.814995765015783,5u0w,4.39793,refined-2018
0,-5.34496,5.71e-05,uM,57.1,Kd,55.22971,1200.73305,3.64844,0.16001,-5.8243181096603065,5uff,1.81451,refined-2018
0,-7.92287,5.73e-05,uM,57.3,Kd,79.48892,1265.52981,4.4716,24.66801,-5.822233841802597,5ut6,3.09649,refined-2018
0,-5.30552,5.6e-05,uM,56.0,Kd,35.00683,609.1808,0.98685,35.6668,-5.835913700755282,1li3,0.90271,refined-2018
0,-5.93444,5.6e-05,uM,56.0,Kd,88.7695,1426.90933,7.55202,7.65391,-5.835913700755282,5b2d,4.23264,refined-2018
0,-6.66325,5.65e-05,uM,56.5,Kd,102.68543,1157.07916,2.58906,20.77018,-5.83061499919986,5ei3,2.4835,refined-2018
0,-5.48275,5.59e-05,uM,55.9,Kd,57.31416,941.16939,2.12019,0.0,-5.836979116588499,5km9,1.81847,refined-2018
0,-6.1161,5.4999999999999995e-05,uM,55.0,Ki,88.75517,976.31701,4.7387,0.0,-5.846654531885427,2qrk,3.44925,refined-2018
0,-8.33567,5.54e-05,uM,55.4,Ki,94.73243,1402.28011,2.16251,49.82575,-5.842334947766198,3qwc,2.50987,refined-2018
0,-7.86785,5.4999999999999995e-05,uM,55.0,Kd,94.0625,1029.2164,5.56768,12.21181,-5.846654531885427,4r0a,3.42736,refined-2018
0,-4.01491,5.48e-05,uM,54.8,Ki,64.33446,814.92071,4.65021,30.82232,-5.848826118986541,4u69,6.23175,refined-2018
0,-5.51389,5.482e-05,uM,54.82,Kd,92.94579,1844.95971,2.3141,62.39614,-5.8486086039321314,5f9b,11.5789,refined-2018
0,-2.73726,5.4e-05,uM,54.0,Kd,52.82674,917.04739,4.76268,2.44697,-5.857592453445539,1m5w,6.9025,refined-2018
0,-6.06741,5.34e-05,uM,53.4,Kd,76.86394,1099.66829,7.37084,16.09191,-5.864252857932081,4qfo,5.00869,refined-2018
0,-3.63979,5.4e-05,uM,54.0,Kd,27.63684,568.74348,1.51808,9.60685,-5.857592453445539,5mgf,0.77744,refined-2018
0,-4.87837,5.26e-05,uM,52.6,Kd,54.15365,566.93203,7.82859,0.0,-5.873250764623305,2vzr,4.42404,refined-2018
0,-7.81909,5.2e-06,mM,0.052,Ki,136.74286,2269.19787,11.05606,0.0,-7.252660436889864,3f5j,8.9008,refined-2018
0,-8.10047,5.3e-05,uM,53.0,Ki,107.41683,1207.22446,3.92989,50.32337,-5.868734833934084,3gta,3.22121,refined-2018
0,-6.97412,5.2e-05,uM,52.0,Kd,45.3036,1161.51324,1.46784,48.53847,-5.880089462956114,3jrs,1.37008,refined-2018
0,-6.60445,5.2e-05,uM,52.0,Ki,71.77999,738.90414,8.10611,6.36794,-5.880089462956114,4ufj,4.50483,refined-2018
0,-9.91006,5.2e-05,uM,52.0,Kd,138.64294,2021.80122,12.86415,0.0,-5.880089462956114,5f2r,8.92748,refined-2018
0,-5.81671,5.2e-05,uM,52.0,Kd,36.30393,958.01242,0.0,30.42953,-5.880089462956114,5l4j,0.54538,refined-2018
0,-7.18483,5.15e-05,uM,51.5,Ki,86.1794,1148.63279,3.50882,32.41559,-5.885848928050601,1e2l,4.45615,refined-2018
0,-5.32305,5.1e-05,uM,51.0,Ki,58.91678,593.18263,3.16067,6.0295,-5.891664583935532,1v2l,1.70529,refined-2018
0,-6.61625,5.1e-05,uM,51.0,Kd,81.64571,1360.55951,1.79189,45.80903,-5.891664583935532,2wuf,3.87433,refined-2018
0,-6.94864,5.129999999999999e-05,uM,51.3,Kd,78.56952,1495.40073,8.89423,0.0,-5.8881683862299585,4i3z,7.06418,refined-2018
0,-4.61921,5.1e-05,uM,51.0,Kd,34.13194,704.87598,0.7113,18.88527,-5.891664583935532,5mgj,0.5949,refined-2018
0,-4.99866,4.9999999999999996e-05,uM,50.0,Ki,85.68172,1306.81599,3.59471,20.49321,-5.903468930066786,1a30,4.7111,refined-2018
0,-1.40779,4.9999999999999996e-05,uM,50.0,Ki,49.99097,590.99136,4.98589,0.0,-5.903468930066786,1amk,7.24418,refined-2018
0,-5.40098,4.9999999999999996e-05,uM,50.0,Kd,70.73605,791.15889,6.5151,0.0,-5.903468930066786,1det,3.90614,refined-2018
0,-7.09785,4.9999999999999996e-05,uM,50.0,Ki,91.90154,1139.95219,11.91011,0.0,-5.903468930066786,1w3k,7.30681,refined-2018
0,-7.86376,4.9999999999999996e-05,uM,50.0,Kd,94.31867,1522.41977,5.29564,45.95659,-5.903468930066786,2cli,5.22233,refined-2018
0,-7.71847,4.9999999999999996e-05,uM,50.0,Kd,112.99831,1757.23415,0.95084,34.04269,-5.903468930066786,3ivg,4.70256,refined-2018
0,,5e-06,mM,0.05,Ki,,,,,-7.276039904000537,3t0b,,refined-2018
0,-8.53176,4.9999999999999996e-05,uM,50.0,Kd,127.5507,1891.45515,10.49816,9.20814,-5.903468930066786,3upk,7.15724,refined-2018
0,-2.58192,4.9999999999999996e-05,uM,50.0,Ki,24.91557,752.57389,0.2865,0.0,-5.903468930066786,4eoh,2.79698,refined-2018
0,-7.35324,5.04e-05,uM,50.4,Kd,67.86146,1137.44163,1.95698,46.39712,-5.898719104138911,4ibk,1.59698,refined-2018
0,-3.13345,4.9999999999999996e-05,uM,50.0,Kd,48.74257,569.60302,3.73416,28.55059,-5.903468930066786,4k7o,5.20471,refined-2018
0,-3.63781,4.9999999999999996e-05,uM,50.0,Kd,41.33982,794.75326,4.41304,6.56184,-5.903468930066786,4o61,4.25643,refined-2018
0,-6.10605,4.9999999999999996e-05,uM,50.0,Kd,71.1776,894.23394,4.05807,0.0,-5.903468930066786,4zme,2.59244,refined-2018
0,-7.0009,4.9999999999999996e-05,uM,50.0,Kd,88.35543,1123.19691,1.98724,27.23084,-5.903468930066786,5ewy,2.87502,refined-2018
0,-4.86915,4.9000000000000005e-06,mM,0.049,Ki,59.62505,621.96007,2.51401,19.79757,-7.28808273783251,1ajq,2.44769,refined-2018
0,-6.38504,4.9e-05,uM,49.0,Kd,73.54608,1042.48185,4.80522,16.89301,-5.915511763898759,2tpi,3.09012,refined-2018
0,-8.61622,4.929999999999999e-05,uM,49.3,Kd,112.25098,1435.7108,4.26614,19.23276,-5.911873298889407,4kow,2.29527,refined-2018
0,-4.74418,4.8e-05,uM,48.0,Kd,72.93909,1172.30604,0.0705,18.41905,-5.92780292100031,2ha6,1.82202,refined-2018
0,-8.36795,4.8e-05,uM,48.0,Ki,113.35592,1290.46458,6.82924,0.0,-5.92780292100031,2qtt,5.49312,refined-2018
0,-3.66333,4.8e-05,uM,48.0,Ki,37.41916,579.86675,1.10847,19.38835,-5.92780292100031,4q7p,2.23824,refined-2018
0,-4.6302,4.7399999999999993e-05,uM,47.4,Kd,55.35758,876.73754,4.24953,1.86845,-5.9353011330738195,4rsk,3.65163,refined-2018
0,-6.52908,4.8e-05,uM,48.0,Kd,64.4041,1056.12427,0.89693,23.40074,-5.92780292100031,4u43,2.13212,refined-2018
0,-5.54385,4.8e-05,uM,48.0,Kd,76.4122,753.98935,1.87484,13.04282,-5.92780292100031,4ucc,1.58144,refined-2018
0,-7.78123,4.8e-05,uM,48.0,Kd,103.78742,1639.79665,7.13324,0.0,-5.92780292100031,5m28,3.4096,refined-2018
0,-8.64438,4.71e-05,uM,47.1,Kd,162.55422,1689.41141,13.19649,27.98536,-5.939085907693067,1olx,12.23625,refined-2018
0,-8.13561,4.7e-05,uM,47.0,Kd,78.978,1346.63357,2.28211,70.3128,-5.940352858223138,4ibj,2.20982,refined-2018
0,-6.03021,4.574e-05,uM,45.74,Kd,43.52249,1217.66698,1.0,39.80626,-5.956551525881242,1e3v,2.39961,refined-2018
0,-5.21815,4.6e-05,uM,46.0,Ki,90.35698,906.00981,3.78769,0.0,-5.953172707155353,1z6s,3.99429,refined-2018
0,-6.01825,4.524e-05,uM,45.24,Kd,92.81338,1299.39707,4.68276,27.55036,-5.963103581293619,5n3v,4.35473,refined-2018
0,-6.99831,4.4999999999999996e-05,uM,45.0,Ki,70.18368,1056.20985,5.2599,12.71007,-5.966274333450416,1ghv,4.11032,refined-2018
0,-4.00034,4.4999999999999996e-05,uM,45.0,Kd,41.40446,629.72381,0.49384,16.63905,-5.966274333450416,1sv3,1.33879,refined-2018
0,-5.30228,4.4999999999999996e-05,uM,45.0,Ki,53.1277,920.0762,6.20041,0.0,-5.966274333450416,1yfz,4.08059,refined-2018
0,-4.28713,4.4999999999999996e-05,uM,45.0,Ki,38.9045,525.8231,0.54705,29.42243,-5.966274333450416,4owv,1.0839,refined-2018
0,-6.97153,4.4999999999999996e-05,uM,45.0,Kd,103.48583,1015.7903,8.02989,23.51304,-5.966274333450416,5ka7,7.46602,refined-2018
0,-8.57244,4.4e-05,uM,44.0,Ki,104.44896,1178.84427,4.28684,57.6917,-5.979670402823827,1dy4,2.98544,refined-2018
0,-1.40731,4.35e-05,uM,43.5,Kd,24.88932,472.25588,1.61652,0.19764,-5.986483048404289,2ez7,3.07571,refined-2018
0,-9.54132,4.4e-05,uM,44.0,Kd,149.05577,1387.83002,2.11063,59.24683,-5.979670402823827,4nbn,2.77632,refined-2018
0,-6.36346,4.2999999999999995e-05,uM,43.0,Kd,58.36293,946.77743,0.6967,33.81808,-5.9933744546375705,1td7,0.83691,refined-2018
0,-6.32786,4.2999999999999995e-05,uM,43.0,Kd,51.93116,922.51379,1.50971,12.22163,-5.9933744546375705,4gu9,1.00999,refined-2018
0,-5.8639,4.2e-05,uM,42.0,Kd,109.11411,1402.39462,5.88336,42.05287,-6.007400984143787,1bhf,3.95679,refined-2018
0,-4.65431,4.2000000000000004e-06,mM,0.042,Kd,44.51415,727.88783,1.0,8.00538,-7.379971958077538,3b24,1.03366,refined-2018
0,-4.35929,4.1700000000000004e-05,uM,41.7,Ki,53.75114,763.1717,1.41324,47.68242,-6.011674120721988,3u9q,2.3273,refined-2018
0,-8.06347,4.1e-05,uM,41.0,Ki,162.28656,2579.31409,10.08418,72.05739,-6.021765534640066,2avq,6.61201,refined-2018
0,-5.08342,4.03e-05,uM,40.3,Kd,64.20028,695.40666,1.77549,27.62165,-6.032030732959837,2hjb,2.44508,refined-2018
0,-4.51329,4.0799999999999996e-05,uM,40.8,Ki,57.86528,824.11256,5.18114,2.57219,-6.024680454873933,3djo,4.30119,refined-2018
0,-2.9574,4.1e-05,uM,41.0,Kd,39.6212,517.22769,0.67483,9.22167,-6.021765534640066,4zt8,2.07921,refined-2018
0,-6.18383,3.9999999999999996e-05,uM,40.0,Ki,83.10486,1016.20279,5.28791,11.79924,-6.036484801005186,1p57,5.29446,refined-2018
0,-4.28304,3.9999999999999996e-05,uM,40.0,Ki,65.09955,766.27301,9.43306,0.0,-6.036484801005186,2pwd,8.04606,refined-2018
0,-9.30751,3.9899999999999994e-05,uM,39.9,Kd,173.43777,2265.12619,6.64776,18.15644,-6.037976916928206,3wgg,6.8216,refined-2018
0,-5.32718,3.9999999999999996e-05,uM,40.0,Kd,63.23471,725.6141,2.91281,6.54956,-6.036484801005186,4abd,2.17426,refined-2018
0,-7.81002,4.000000000000001e-06,mM,0.04,Kd,139.35232,2002.45472,10.2075,0.0,-7.4090557749389365,4dy6,8.15586,refined-2018
0,-8.10604,4.01e-05,uM,40.1,Kd,96.66177,1908.30932,0.0,172.46683,-6.034996410718809,4omk,1.51127,refined-2018
0,-8.07772,3.9899999999999994e-05,uM,39.9,Kd,111.74799,1482.98054,10.47695,11.49556,-6.037976916928206,4pp0,7.81224,refined-2018
0,-5.70284,3.95e-05,uM,39.5,Ki,60.36084,1015.01216,6.78029,47.21941,-6.043983013078695,5uv2,5.54268,refined-2018
0,-7.35195,3.9e-05,uM,39.0,Ki,80.3423,1240.31558,6.9919,44.82576,-6.0515767463446215,1no6,6.96432,refined-2018
0,-8.74804,3.929999999999999e-05,uM,39.3,Kd,140.53303,1509.36886,7.14161,27.00413,-6.047008907900987,1olu,5.74464,refined-2018
0,-5.26231,3.9e-05,uM,39.0,Ki,49.24656,954.59743,0.3711,29.08659,-6.0515767463446215,2csn,1.50333,refined-2018
0,-6.89746,3.8799999999999994e-05,uM,38.8,Kd,63.73075,802.63189,2.41083,38.89983,-6.054641534586821,3rsx,2.00429,refined-2018
0,-5.5193,3.929999999999999e-05,uM,39.3,Ki,71.82634,671.791,1.85009,37.77228,-6.047008907900987,3uxd,3.46619,refined-2018
0,-2.33329,3.9e-05,uM,39.0,Ki,39.19158,602.48805,0.99359,7.08245,-6.0515767463446215,4exs,2.99407,refined-2018
0,-7.30296,3.87e-05,uM,38.7,Ki,101.84962,1524.80588,7.55411,1.39862,-6.056179858021202,4ou3,5.49288,refined-2018
0,-7.03368,3.9e-05,uM,39.0,Kd,50.97686,1201.01286,1.30688,32.45436,-6.0515767463446215,5e74,1.22367,refined-2018
0,-6.11151,3.9e-05,uM,39.0,Kd,76.54625,827.66486,7.76056,15.97222,-6.0515767463446215,5ka9,5.85202,refined-2018
0,-7.58102,3.7999999999999995e-05,uM,38.0,Kd,103.85511,1277.63268,9.35754,31.5195,-6.067060733789605,1tjp,7.12286,refined-2018
0,-3.87784,3.77e-05,uM,37.7,Kd,55.82244,1040.38147,4.53404,2.0,-6.071785461298495,3dri,3.47702,refined-2018
0,-4.37177,3.7999999999999995e-05,uM,38.0,Kd,70.57568,714.35752,1.42199,6.22874,-6.067060733789605,4cc5,3.11747,refined-2018
0,-6.6503,3.8e-05,nM,38000.0,Ki,102.70338,1356.85946,4.06872,0.0,-6.067060733789605,4ek9,5.53284,refined-2018
0,-3.08978,3.7999999999999995e-05,uM,38.0,Ki,36.94874,551.62033,1.42099,16.36368,-6.067060733789605,4q7s,2.83259,refined-2018
0,-7.02763,3.7e-05,uM,37.0,Ki,66.81169,1150.47451,5.11398,37.97025,-6.0829576758752815,2pu2,3.99433,refined-2018
0,-6.63241,3.7e-05,uM,37.0,Kd,96.06809,1231.7063,10.70192,11.41465,-6.0829576758752815,2we3,7.78378,refined-2018
0,-4.91954,3.7e-05,uM,37.0,Kd,55.44286,823.24102,7.70924,0.0,-6.0829576758752815,2wyf,4.02426,refined-2018
0,-3.48888,3.679999999999999e-05,uM,36.8,Kd,40.96472,363.35796,4.0336,0.0,-6.086188578093754,3kqr,1.782,refined-2018
0,-7.65773,3.7e-05,uM,37.0,Kd,121.71076,1653.21223,12.25566,0.0,-6.0829576758752815,4axd,9.95658,refined-2018
0,-1.77779,3.7e-05,uM,37.0,Ki,59.72203,677.0019,2.96801,0.12666,-6.0829576758752815,4dsy,6.41053,refined-2018
0,-5.3738,3.679999999999999e-05,uM,36.8,Kd,68.75843,1030.58905,2.0,45.03833,-6.086188578093754,4ibf,3.67508,refined-2018
0,-6.79468,3.7e-05,uM,37.0,Kd,76.67529,757.12271,3.84369,41.01109,-6.0829576758752815,4jpy,2.54317,refined-2018
0,-5.7436,3.7e-05,uM,37.0,Kd,63.27594,1030.41252,0.25613,35.90719,-6.0829576758752815,4kcx,0.84726,refined-2018
0,-5.73123,3.71e-05,uM,37.1,Ki,89.21092,935.79831,8.88763,16.88987,-6.081348768015962,4qf9,7.82246,refined-2018
0,-4.56484,3.7e-05,uM,37.0,Ki,59.43349,453.71322,7.10539,7.67879,-6.0829576758752815,4ykj,4.68639,refined-2018
0,-9.33721,3.7e-05,uM,37.0,Ki,111.59979,1590.85394,8.89989,64.32396,-6.0829576758752815,4zw5,8.05601,refined-2018
0,-6.06578,3.75e-05,uM,37.5,Kd,64.89311,776.30483,0.76769,16.16063,-6.074956213455292,5f2p,1.08222,refined-2018
0,-7.64373,3.7e-05,uM,37.0,Kd,97.26729,1235.79007,0.5262,44.21404,-6.0829576758752815,5g4o,2.68923,refined-2018
0,-9.4099,3.72e-05,uM,37.2,Kd,141.85413,1814.47439,9.66189,2.90138,-6.079744191004031,5h5f,7.2542,refined-2018
0,-6.11874,3.7e-05,uM,37.0,Kd,95.03444,1004.19885,9.15321,21.72111,-6.0829576758752815,5kad,8.92847,refined-2018
0,-7.93968,3.6e-05,uM,36.0,Kd,125.38727,1983.92909,8.4612,15.21843,-6.099290204388817,2amt,7.1296,refined-2018
0,-8.68931,3.6e-05,uM,36.0,Ki,116.92123,1529.0223,9.08211,2.89891,-6.099290204388817,3u81,5.03133,refined-2018
0,-7.29733,3.6099999999999997e-05,uM,36.1,Kd,112.74812,1517.72077,5.77239,83.03974,-6.097636666574023,5azf,4.02044,refined-2018
0,-10.66817,3.6e-05,uM,36.0,Kd,163.85755,1755.83554,15.64835,0.0,-6.099290204388817,5d6j,9.28718,refined-2018
0,-7.18034,3.52e-05,uM,35.2,Ki,124.96129,1261.33825,8.68943,26.67913,-6.112686273762228,2wbg,7.18246,refined-2018
0,-6.91654,3.4399999999999996e-05,uM,34.4,Ki,64.69423,1041.43984,1.98046,41.56995,-6.126390325575972,4gki,2.33628,refined-2018
0,-7.0343,3.5e-05,uM,35.0,Ki,85.0782,1299.3097,3.49551,42.29861,-6.116082864148664,4i8n,3.50044,refined-2018
0,-5.04243,3.4399999999999996e-05,uM,34.4,Kd,47.76122,679.14257,6.38489,8.48606,-6.126390325575972,5c3p,3.60171,refined-2018
0,-5.40771,3.5e-05,uM,35.0,Ki,74.32078,846.34965,1.01449,38.45227,-6.116082864148664,5dpx,3.65107,refined-2018
0,-3.78855,3.5e-05,uM,35.0,Kd,43.31664,595.68023,5.94184,0.0,-6.116082864148664,5jox,4.47479,refined-2018
0,-7.43547,3.4e-05,uM,34.0,Ki,94.47926,1115.02628,6.35203,7.45204,-6.13336233487881,2r2w,4.66523,refined-2018
0,-5.59967,3.4e-05,uM,34.0,Ki,63.01213,999.07625,5.04899,26.12648,-6.13336233487881,3hl5,3.63178,refined-2018
0,-5.30434,3.39e-05,uM,33.9,Ki,75.30811,743.6875,7.55281,0.0,-6.1351181535267685,4cu8,5.62178,refined-2018
0,-5.47208,3.2999999999999996e-05,uM,33.0,Ki,73.75454,1144.00843,5.23388,12.67277,-6.1511576862123345,1jaq,4.57317,refined-2018
0,-8.31468,3.2999999999999996e-05,uM,33.0,Ki,117.22289,1681.39308,5.54703,3.99292,-6.1511576862123345,1qan,4.50993,refined-2018
0,-6.79248,3.32e-05,uM,33.2,Kd,74.32705,1414.75696,6.86565,13.88132,-6.147555862565135,2ogy,4.86828,refined-2018
0,-8.4195,3.34e-05,uM,33.4,Ki,92.66395,1339.71686,2.65312,48.55579,-6.143975671622843,3p17,2.20066,refined-2018
0,-1.52482,3.2999999999999996e-05,uM,33.0,Ki,33.66607,467.36566,3.08146,0.0,-6.1511576862123345,3t01,4.52099,refined-2018
0,-2.22503,3.2999999999999996e-05,uM,33.0,Ki,55.84971,643.84723,1.81999,0.0,-6.1511576862123345,4dhl,4.63572,refined-2018
0,-7.34436,3.2999999999999996e-05,uM,33.0,Kd,91.65827,1414.96423,2.75275,33.39965,-6.1511576862123345,4oks,3.05747,refined-2018
0,-6.08874,3.2999999999999996e-05,uM,33.0,Kd,87.25773,1203.66595,3.1332,0.75697,-6.1511576862123345,5a7y,2.45833,refined-2018
0,-6.84127,3.2999999999999996e-05,uM,33.0,Kd,98.21418,1001.78841,7.9478,22.04791,-6.1511576862123345,5ka1,7.20888,refined-2018
0,-4.92201,3.29e-05,uM,32.9,Kd,55.42881,788.17729,0.65382,18.88866,-6.1529667923050155,5tya,2.2339,refined-2018
0,-3.71732,3.2e-05,uM,32.0,Ki,102.86893,1154.57555,5.67669,0.0,-6.169500671943587,1hi4,9.3133,refined-2018
0,-5.51226,3.2200000000000003e-05,uM,32.2,Ki,62.65662,621.26606,4.12211,5.82696,-6.165786641237233,1j14,2.45995,refined-2018
0,-8.79823,3.2000000000000003e-06,mM,0.032,Kd,125.9923,1540.36609,11.06642,8.93887,-7.542071645877337,1o7o,8.12723,refined-2018
0,-6.41102,3.2e-05,uM,32.0,Ki,55.59356,791.98109,1.18919,42.213,-6.169500671943587,3hl8,1.28581,refined-2018
0,-5.4968,3.2e-05,uM,32.0,Kd,47.7835,848.12035,2.59673,38.17649,-6.169500671943587,3kmy,2.7537,refined-2018
